Token	POS-Tag	OOV	Id	Index	Granularidade	Documento
em	ADP	0	22	14	0	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
empresas	NOUN	0	22	15	0	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
,	PUNCT	0	22	16	0	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
escolas	NOUN	0	22	17	0	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
e	CCONJ	0	22	18	0	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
órgãos	NOUN	0	22	19	0	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
públicos	ADJ	0	22	20	0	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
.	PUNCT	0	22	21	0	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
21	['DET', 'PROPN', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	22	21	1	A Cisco oferece equipamentos e soluções para redes corporativas . Suas tecnologias são usadas em empresas , escolas e órgãos públicos .
A	DET	0	23	0	0	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
Dell	PROPN	1	23	1	0	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
anunciou	VERB	0	23	2	0	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
computadores	NOUN	0	23	3	0	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
voltados	VERB	0	23	4	0	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
para	ADP	0	23	5	0	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
profissionais	NOUN	0	23	6	0	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
de	ADP	0	23	7	0	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
tecnologia	NOUN	0	23	8	0	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
.	PUNCT	0	23	9	0	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
A	DET	0	23	10	0	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
empresa	NOUN	0	23	11	0	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
informou	VERB	0	23	12	0	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
que	SCONJ	0	23	13	0	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
os	DET	0	23	14	0	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
modelos	NOUN	0	23	15	0	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
possuem	VERB	0	23	16	0	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
maior	ADJ	0	23	17	0	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
desempenho	NOUN	0	23	18	0	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
para	ADP	0	23	19	0	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
tarefas	NOUN	0	23	20	0	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
de	ADP	0	23	21	0	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
dados	NOUN	0	23	22	0	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
.	PUNCT	0	23	23	0	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
22	['DET', 'PROPN', 'VERB', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'SCONJ', 'DET', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	23	22	1	A Dell anunciou computadores voltados para profissionais de tecnologia . A empresa informou que os modelos possuem maior desempenho para tarefas de dados .
A	DET	0	24	0	0	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
Lenovo	PROPN	1	24	1	0	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
apresentou	VERB	0	24	2	0	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
notebooks	NOUN	1	24	3	0	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
para	ADP	0	24	4	0	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
estudantes	NOUN	0	24	5	0	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
e	CCONJ	0	24	6	0	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
trabalhadores	NOUN	0	24	7	0	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
remotos	ADJ	1	24	8	0	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
.	PUNCT	0	24	9	0	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
A	DET	0	24	10	0	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
companhia	NOUN	0	24	11	0	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
destacou	VERB	0	24	12	0	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
mobilidade	NOUN	0	24	13	0	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
,	PUNCT	0	24	14	0	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
bateria	NOUN	0	24	15	0	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
e	CCONJ	0	24	16	0	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
integração	NOUN	0	24	17	0	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
com	ADP	0	24	18	0	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
serviços	NOUN	0	24	19	0	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
online	ADJ	0	24	20	0	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
.	PUNCT	0	24	21	0	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
23	['DET', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	24	23	1	A Lenovo apresentou notebooks para estudantes e trabalhadores remotos . A companhia destacou mobilidade , bateria e integração com serviços online .
A	DET	0	25	0	0	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
Microsoft	PROPN	0	25	1	0	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
Teams	PROPN	1	25	2	0	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
é	AUX	0	25	3	0	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
utilizada	VERB	0	25	4	0	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
por	ADP	0	25	5	0	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
empresas	NOUN	0	25	6	0	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
para	ADP	0	25	7	0	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
reuniões	NOUN	0	25	8	0	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
e	CCONJ	0	25	9	0	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
comunicação	NOUN	0	25	10	0	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
interna	ADJ	0	25	11	0	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
.	PUNCT	0	25	12	0	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
A	DET	0	25	13	0	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
ferramenta	NOUN	0	25	14	0	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
se	PRON	0	25	15	0	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
tornou	VERB	0	25	16	0	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
comum	ADJ	0	25	17	0	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
em	ADP	0	25	18	0	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
ambientes	NOUN	0	25	19	0	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
de	ADP	0	25	20	0	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
trabalho	NOUN	0	25	21	0	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
remoto	ADJ	1	25	22	0	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
.	PUNCT	0	25	23	0	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
24	['DET', 'PROPN', 'PROPN', 'AUX', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'PRON', 'VERB', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]	25	24	1	A Microsoft Teams é utilizada por empresas para reuniões e comunicação interna . A ferramenta se tornou comum em ambientes de trabalho remoto .
O	DET	0	26	0	0	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
GitHub	NOUN	1	26	1	0	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
é	AUX	0	26	2	0	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
usado	VERB	0	26	3	0	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
por	ADP	0	26	4	0	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
desenvolvedores	NOUN	0	26	5	0	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
para	SCONJ	0	26	6	0	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
armazenar	VERB	1	26	7	0	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
e	CCONJ	0	26	8	0	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
compartilhar	VERB	0	26	9	0	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
código	NOUN	0	26	10	0	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
.	PUNCT	0	26	11	0	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
A	DET	0	26	12	0	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
plataforma	NOUN	0	26	13	0	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
pertence	VERB	0	26	14	0	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
à	ADP	0	26	15	0	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
Microsoft	PROPN	0	26	16	0	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
e	CCONJ	0	26	17	0	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
ajuda	VERB	0	26	18	0	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
no	ADP	0	26	19	0	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
controle	NOUN	0	26	20	0	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
de	ADP	0	26	21	0	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
versões	NOUN	0	26	22	0	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
.	PUNCT	0	26	23	0	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
25	['DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'NOUN', 'SCONJ', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'ADP', 'PROPN', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	26	25	1	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
A	DET	0	27	0	0	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
linguagem	NOUN	0	27	1	0	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
Python	PROPN	1	27	2	0	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
é	AUX	0	27	3	0	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
usada	VERB	0	27	4	0	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
em	ADP	0	27	5	0	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
universidades	NOUN	0	27	6	0	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
e	CCONJ	0	27	7	0	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
empresas	NOUN	0	27	8	0	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
para	ADP	0	27	9	0	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
ciência	NOUN	0	27	10	0	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
de	ADP	0	27	11	0	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
dados	NOUN	0	27	12	0	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
.	PUNCT	0	27	13	0	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
Bibliotecas	NOUN	1	27	14	0	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
como	ADP	0	27	15	0	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
Pandas	PROPN	1	27	16	0	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
e	CCONJ	0	27	17	0	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
Matplotlib	PROPN	1	27	18	0	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
facilitam	VERB	1	27	19	0	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
análises	NOUN	0	27	20	0	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
e	CCONJ	0	27	21	0	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
gráficos	NOUN	0	27	22	0	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
.	PUNCT	0	27	23	0	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
26	['DET', 'NOUN', 'PROPN', 'AUX', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]	27	26	1	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
A	DET	0	28	0	0	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
cidade	NOUN	0	28	1	0	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
de	ADP	0	28	2	0	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
Florianópolis	PROPN	0	28	3	0	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
possui	VERB	0	28	4	0	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
empresas	NOUN	0	28	5	0	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
de	ADP	0	28	6	0	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
tecnologia	NOUN	0	28	7	0	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
e	CCONJ	0	28	8	0	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
inovação	NOUN	0	28	9	0	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
.	PUNCT	0	28	10	0	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
Startups	NOUN	1	28	11	0	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
locais	ADJ	0	28	12	0	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
atuam	VERB	0	28	13	0	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
em	ADP	0	28	14	0	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
software	NOUN	0	28	15	0	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
,	PUNCT	0	28	16	0	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
educação	NOUN	0	28	17	0	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
e	CCONJ	0	28	18	0	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
serviços	NOUN	0	28	19	0	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
digitais	ADJ	0	28	20	0	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
.	PUNCT	0	28	21	0	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
27	['DET', 'NOUN', 'ADP', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'NOUN', 'ADJ', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	28	27	1	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
O	DET	0	29	0	0	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
Hospital	PROPN	0	29	1	0	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
Albert	PROPN	0	29	2	0	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
Einstein	PROPN	0	29	3	0	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
utiliza	VERB	0	29	4	0	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
sistemas	NOUN	0	29	5	0	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
de	ADP	0	29	6	0	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
informação	NOUN	0	29	7	0	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
para	SCONJ	0	29	8	0	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
apoiar	VERB	0	29	9	0	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
atendimentos	NOUN	1	29	10	0	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
médicos	ADJ	0	29	11	0	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
.	PUNCT	0	29	12	0	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
A	DET	0	29	13	0	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
tecnologia	NOUN	0	29	14	0	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
ajuda	VERB	0	29	15	0	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
na	ADP	0	29	16	0	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
organização	NOUN	0	29	17	0	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
