Token	POS-Tag	OOV	Id	Index	Documento
de	ADP	0	26	21	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
versões	NOUN	0	26	22	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
.	PUNCT	0	26	23	O GitHub é usado por desenvolvedores para armazenar e compartilhar código . A plataforma pertence à Microsoft e ajuda no controle de versões .
A	DET	0	27	0	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
linguagem	NOUN	0	27	1	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
Python	PROPN	1	27	2	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
é	AUX	0	27	3	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
usada	VERB	0	27	4	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
em	ADP	0	27	5	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
universidades	NOUN	0	27	6	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
e	CCONJ	0	27	7	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
empresas	NOUN	0	27	8	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
para	ADP	0	27	9	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
ciência	NOUN	0	27	10	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
de	ADP	0	27	11	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
dados	NOUN	0	27	12	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
.	PUNCT	0	27	13	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
Bibliotecas	NOUN	1	27	14	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
como	ADP	0	27	15	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
Pandas	PROPN	1	27	16	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
e	CCONJ	0	27	17	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
Matplotlib	PROPN	1	27	18	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
facilitam	VERB	1	27	19	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
análises	NOUN	0	27	20	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
e	CCONJ	0	27	21	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
gráficos	NOUN	0	27	22	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
.	PUNCT	0	27	23	A linguagem Python é usada em universidades e empresas para ciência de dados . Bibliotecas como Pandas e Matplotlib facilitam análises e gráficos .
A	DET	0	28	0	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
cidade	NOUN	0	28	1	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
de	ADP	0	28	2	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
Florianópolis	PROPN	0	28	3	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
possui	VERB	0	28	4	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
empresas	NOUN	0	28	5	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
de	ADP	0	28	6	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
tecnologia	NOUN	0	28	7	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
e	CCONJ	0	28	8	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
inovação	NOUN	0	28	9	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
.	PUNCT	0	28	10	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
Startups	NOUN	1	28	11	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
locais	ADJ	0	28	12	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
atuam	VERB	0	28	13	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
em	ADP	0	28	14	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
software	NOUN	0	28	15	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
,	PUNCT	0	28	16	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
educação	NOUN	0	28	17	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
e	CCONJ	0	28	18	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
serviços	NOUN	0	28	19	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
digitais	ADJ	0	28	20	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
.	PUNCT	0	28	21	A cidade de Florianópolis possui empresas de tecnologia e inovação . Startups locais atuam em software , educação e serviços digitais .
O	DET	0	29	0	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
Hospital	PROPN	0	29	1	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
Albert	PROPN	0	29	2	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
Einstein	PROPN	0	29	3	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
utiliza	VERB	0	29	4	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
sistemas	NOUN	0	29	5	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
de	ADP	0	29	6	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
informação	NOUN	0	29	7	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
para	SCONJ	0	29	8	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
apoiar	VERB	0	29	9	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
atendimentos	NOUN	1	29	10	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
médicos	ADJ	0	29	11	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
.	PUNCT	0	29	12	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
A	DET	0	29	13	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
tecnologia	NOUN	0	29	14	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
ajuda	VERB	0	29	15	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
na	ADP	0	29	16	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
organização	NOUN	0	29	17	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
de	ADP	0	29	18	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
dados	NOUN	0	29	19	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
e	CCONJ	0	29	20	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
processos	NOUN	0	29	21	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
.	PUNCT	0	29	22	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
A	DET	0	30	0	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
Fundação	PROPN	0	30	1	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
Oswaldo	PROPN	1	30	2	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
Cruz	PROPN	0	30	3	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
realiza	VERB	0	30	4	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
pesquisas	NOUN	0	30	5	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
científicas	ADJ	0	30	6	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
na	ADP	0	30	7	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
área	NOUN	0	30	8	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
da	ADP	0	30	9	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
saúde	NOUN	0	30	10	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
.	PUNCT	0	30	11	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
A	DET	0	30	12	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
instituição	NOUN	0	30	13	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
também	ADV	0	30	14	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
produz	VERB	0	30	15	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
informações	NOUN	0	30	16	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
para	ADP	0	30	17	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
políticas	NOUN	0	30	18	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
públicas	ADJ	0	30	19	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
no	ADP	0	30	20	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
Brasil	PROPN	0	30	21	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
.	PUNCT	0	30	22	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
